,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
LPS4e_pos,875.0,0.06915283536563983,0.3939494093886279,0.12605909225189277,LPS4e
LPS_pos,1078.0,7.228042954387807e-05,0.6052968471190796,0.0009203708028587141,LPS
LPSe_pos,1036.0,0.0004257757540256569,0.8481322171381571,0.0030496188382087676,LPSe
LRAT1_pos,883.0,0.05714533217074958,0.383079043385208,0.10794816044122914,LRAT1
LRAT2_pos,883.0,0.05714533217074958,0.383079043385208,0.10794816044122914,LRAT2
LRAT_pos,883.0,0.05714533217074958,0.383079043385208,0.10794816044122914,LRAT
LSTO1r_pos,859.0,0.09938043128392114,0.3762422901369753,0.16177553160706482,LSTO1r
LSTO2r_pos,859.0,0.09938043128392114,0.3762422901369753,0.16177553160706482,LSTO2r
LTA4H_pos,810.0,0.2590658118524146,0.24472047787691487,0.3417760019756721,LTA4H
LTC4CP_neg,667.0,0.688397138430553,0.3403389822431763,0.7566206400013559,LTC4CP
LTC4CP_pos,667.0,0.688397138430553,0.3403389822431763,0.7566206400013559,LTC4CP
LTC4Sr_pos,995.0,0.0020077462695558233,0.5830442756945527,0.009228117212209787,LTC4Sr
LTD4DP_neg,667.0,0.688397138430553,0.3403389822431763,0.7566206400013559,LTD4DP
LTD4DP_pos,667.0,0.688397138430553,0.3403389822431763,0.7566206400013559,LTD4DP
LYSATB0tc_pos,1040.0,0.0003625293037687675,0.9487264304549503,0.0027213444243603113,LYSATB0tc
LYSOXp_pos,813.0,0.24588863383026915,0.19487334456782843,0.32690066632191234,LYSOXp
LYSt4_pos,839.0,0.15102490236116584,0.3380148144084805,0.22208024564486237,LYSt4
LYStiDF_pos,1113.0,1.4277233933519988e-05,1.0597769615904185,0.0002887360603731866,LYStiDF
LYStip_pos,813.0,0.24588863383026915,0.19487334456782843,0.32690066632191234,LYStip
LYStm_neg,647.0,0.5564352065527702,-0.18456219720499598,0.6321957171607482,LYStm
LYStm_pos,613.0,0.34248839050879054,-0.18477350790602415,0.42993892842405407,LYStm
LYStn_neg,950.0,0.008995897331871889,0.5894138236404873,0.02751592084250494,LYStn
L_LACDcm_pos,929.0,0.016863572672999632,0.4704632578709895,0.043395930276776,L_LACDcm
L_LACt2r_neg,1012.0,0.0010783813766955482,0.5217884606907841,0.00577488344716401,L_LACt2r
L_LACt2r_pos,1012.0,0.0010783813766955482,0.5217884606907841,0.00577488344716401,L_LACt2r
L_LACt4r_neg,940.0,0.012202345114679956,0.2350475789514827,0.03427423407211576,L_LACt4r
L_LACt4r_pos,874.0,0.07078992055863702,0.23034046577856326,0.1275554228933931,L_LACt4r
M1316Mg_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,M1316Mg
M13N2Tg_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,M13N2Tg
M13N4Tg_pos,874.0,0.07078992055863702,0.33719130710425316,0.1275554228933931,M13N4Tg
M14NTg_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,M14NTg
M16N4Tg_pos,874.0,0.07078992055863702,0.33719130710425316,0.1275554228933931,M16N4Tg
M16N6Tg_pos,874.0,0.07078992055863702,0.33719130710425316,0.1275554228933931,M16N6Tg
M16NTg_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,M16NTg
M4BTAer_pos,782.0,0.4054765303627865,0.18852387830687292,0.48947623293091996,M4BTAer
M4CET3er_pos,782.0,0.4054765303627865,0.18852387830687292,0.48947623293091996,M4CET3er
M4MPDOL_Lter_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,M4MPDOL_Lter
M4MPDOL_Uter_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,M4MPDOL_Uter
M7MASNBterg_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,M7MASNBterg
M8MASNterg_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,M8MASNterg
MACACI_pos,885.0,0.05443084351394384,0.4671287007696616,0.10431061315548434,MACACI
MACOXO_pos,784.0,0.39361789707252604,0.19905223434451222,0.47784545555626573,MACOXO
MAGt_neg,960.0,0.006564171546083449,0.5998654858758624,0.02182555297430841,MAGt
MAGt_pos,1149.0,2.3462679927062593e-06,1.344100098924011,7.468953110114925e-05,MAGt
