,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
r1975_pos,973.0,0.004290885992348611,0.6954016668456543,0.015289498342419942,r1975
r1976_pos,1016.0,0.0009275570041451275,0.6708661236447954,0.004872656770167531,r1976
r1977_pos,960.0,0.006564171546083449,0.6166394068026305,0.020833832468992394,r1977
r1978_pos,976.0,0.0038802387023104076,0.64982152402268,0.014134537301894378,r1978
r1979_pos,980.0,0.0033882454125876127,0.6999860762648398,0.012703490402329345,r1979
r1980_pos,1005.0,0.0013980368043512484,0.7933786789412592,0.006683372725995179,r1980
r1981_pos,1038.0,0.00039296521879066734,0.8167164180533263,0.0024272473580312015,r1981
r1982_pos,907.0,0.031042274392050352,0.4482666569305529,0.06355302730327352,r1982
r1983_pos,920.0,0.021773617636058236,0.4716205400993772,0.04872965453823307,r1983
r1984_pos,929.0,0.016863572672999632,0.5213459723635518,0.04122837539021796,r1984
r1985_pos,970.0,0.004740559649672099,0.6963022078186104,0.016522430565657154,r1985
r1986_pos,1016.0,0.0009275570041451275,0.6747005347121361,0.004872656770167531,r1986
r1987_pos,911.0,0.027883669488246596,0.4628191505879073,0.05821718214239346,r1987
r1988_pos,924.0,0.019455683939780307,0.4860267168851772,0.04580075451961971,r1988
r1989_pos,933.0,0.015013319566774437,0.5353655647650816,0.037376016521474646,r1989
r1990_pos,973.0,0.004290885992348611,0.6954016668456542,0.015289498342419942,r1990
r1991_pos,1016.0,0.0009275570041451275,0.6708661236447955,0.004872656770167531,r1991
r1992_pos,968.0,0.005063600705569031,0.30811698751351296,0.017361296228170838,r1992
r1993_pos,968.0,0.005063600705569031,0.2741547496043463,0.017361296228170838,r1993
r1994_pos,968.0,0.005063600705569031,0.27638589975514166,0.017361296228170838,r1994
r1995_pos,1022.0,0.0007375979185616699,0.3909956064685245,0.004081458423201112,r1995
r1996_pos,968.0,0.005063600705569031,0.2722401855702021,0.017361296228170838,r1996
r1997_pos,964.0,0.005770044512800732,0.3123839269470794,0.018713270913723466,r1997
r1998_pos,968.0,0.005063600705569031,0.2722401855702021,0.017361296228170838,r1998
r1999_pos,967.0,0.005232471205415846,0.2963470705588544,0.01777245287286515,r1999
r2000_pos,968.0,0.005063600705569031,0.3072720148761796,0.017361296228170838,r2000
r2001_pos,968.0,0.005063600705569031,0.2722401855702021,0.017361296228170838,r2001
r2002_pos,964.0,0.005770044512800732,0.3098134175236579,0.018713270913723466,r2002
r2003_pos,967.0,0.005232471205415846,0.29659247567845615,0.01777245287286515,r2003
r2004_pos,967.0,0.005232471205415846,0.2966284049848733,0.01777245287286515,r2004
r2005_pos,967.0,0.005232471205415846,0.297758559979628,0.01777245287286515,r2005
r2006_pos,964.0,0.005770044512800732,0.3123839269470794,0.018713270913723466,r2006
r2007_pos,967.0,0.005232471205415846,0.2966284049848733,0.01777245287286515,r2007
r2008_pos,978.0,0.00362666151849406,0.2922969895633797,0.013382401481286664,r2008
r2009_pos,965.0,0.005585559524636962,0.20192455396512698,0.018481838730887365,r2009
r2010_pos,965.0,0.005585559524636962,0.20356741234579265,0.018481838730887365,r2010
r2011_pos,970.0,0.004740559649672099,0.28525567991815187,0.016522430565657154,r2011
r2012_pos,964.0,0.005770044512800732,0.19993674333501774,0.018713270913723466,r2012
r2013_pos,970.0,0.004740559649672099,0.34715315832980065,0.016522430565657154,r2013
r2014_pos,964.0,0.005770044512800732,0.19993674333501774,0.018713270913723466,r2014
r2015_pos,969.0,0.004899672444466499,0.2833009598624995,0.016977390999251628,r2015
r2016_pos,979.0,0.0035056095508223997,0.2883040043145483,0.012994417705402371,r2016
r2017_pos,964.0,0.005770044512800732,0.19993674333501774,0.018713270913723466,r2017
r2018_pos,970.0,0.004740559649672099,0.33669125342183903,0.016522430565657154,r2018
r2019_pos,969.0,0.004899672444466499,0.28360016365624063,0.016977390999251628,r2019
r2020_pos,969.0,0.004899672444466499,0.2841297047200584,0.016977390999251628,r2020
r2021_pos,970.0,0.004740559649672099,0.2851506927090653,0.016522430565657154,r2021
r2022_pos,970.0,0.004740559649672099,0.3438591656942672,0.016522430565657154,r2022
r2023_pos,969.0,0.004899672444466499,0.2841297047200584,0.016977390999251628,r2023
r2024_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2024
r2026_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2026
r2027_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2027
r2028_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2028
r2029_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2029
r2030_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2030
r2031_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2031
r2032_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2032
r2034_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2034
r2035_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2035
